from_id,relation,to_id,tradition,source,confidence,gaudiya_aligned,notes
hexagram:47,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + direct season match winter
hexagram:47,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment night/winter + direct season match winter
hexagram:47,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment night/winter + direct season match winter
hexagram:47,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter + direct season match winter
hexagram:47,hexagram_raga_resonance,raga:shankara,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shanta + time-season alignment night/winter + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:48,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment night/winter
hexagram:48,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:48,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter
hexagram:48,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment night/winter
hexagram:48,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment night/winter
hexagram:48,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/winter + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:chandrakauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shanta + shared element water + time-season alignment night/winter + direct season match winter
hexagram:48,hexagram_raga_resonance,raga:shankara,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/winter + direct season match winter
hexagram:49,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:49,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment monsoon/summer + direct season match summer
hexagram:49,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + direct season match summer
hexagram:49,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:49,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:50,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment afternoon/summer + direct season match summer
hexagram:50,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment monsoon/summer + direct season match summer
hexagram:50,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element air + time-season alignment afternoon/summer + direct season match summer
hexagram:50,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:51,hexagram_raga_resonance,raga:bhairava,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment morning/spring + direct season match spring
hexagram:51,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment dawn/spring + direct season match spring
hexagram:51,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:51,hexagram_raga_resonance,raga:bairagi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:51,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:52,hexagram_raga_resonance,raga:malkauns,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shanta + shared element earth
hexagram:53,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:53,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment dawn/early_spring
hexagram:53,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element earth
hexagram:53,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:53,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment morning/early_spring
hexagram:53,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + time-season alignment morning/early_spring
hexagram:53,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:53,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:54,hexagram_raga_resonance,raga:bhairava,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment morning/spring + direct season match spring
hexagram:54,hexagram_raga_resonance,raga:bhairavi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment morning/spring
hexagram:54,hexagram_raga_resonance,raga:todi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment morning/spring
hexagram:54,hexagram_raga_resonance,raga:lalit,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment dawn/spring + direct season match spring
hexagram:54,hexagram_raga_resonance,raga:jaunpuri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water + time-season alignment morning/spring
hexagram:54,hexagram_raga_resonance,raga:hindol,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment morning/spring + direct season match spring
hexagram:54,hexagram_raga_resonance,raga:bairagi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + time-season alignment morning/spring + direct season match spring
hexagram:54,hexagram_raga_resonance,raga:ahir_bhairav,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment morning/spring + direct season match spring
hexagram:54,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
hexagram:54,hexagram_raga_resonance,raga:kirwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element water
hexagram:55,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:55,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment monsoon/summer + direct season match summer
hexagram:55,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:55,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:56,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment afternoon/summer + direct season match summer
hexagram:56,hexagram_raga_resonance,raga:darbari,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + shared element earth
hexagram:56,hexagram_raga_resonance,raga:miyan_ki_malhar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment monsoon/summer + direct season match summer
hexagram:56,hexagram_raga_resonance,raga:multani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa karuna + time-season alignment afternoon/summer + direct season match summer
hexagram:56,hexagram_raga_resonance,raga:sarang,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element fire + time-season alignment midday/summer + direct season match summer
hexagram:57,hexagram_raga_resonance,raga:bhimpalasi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:57,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:57,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:57,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared rasa shringara + shared element air
hexagram:58,hexagram_raga_resonance,raga:yaman,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:marwa,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:bageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:puriya,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:kedar,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:bihag,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:des,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:58,hexagram_raga_resonance,raga:khamaj,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
hexagram:58,hexagram_raga_resonance,raga:durga,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:shree,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:purvi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:tilak_kamod,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:rageshri,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment night/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:hansadhwani,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,time-season alignment evening/autumn + direct season match autumn
hexagram:58,hexagram_raga_resonance,raga:charukeshi,yijing_sangita,hexagram_raga_resonance.csv,0.70,false,shared element water + time-season alignment night/autumn
